Price,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
2822,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,100747 km,4.0,Automatic,Front,04-May,Left wheel,Green,0
2195,FORD,Fiesta,1998,Sedan,No,Petrol,1,0 km,4.0,Manual,Front,02-Mar,Left wheel,Blue,2
9408,FORD,Transit,1998,Microbus,No,Diesel,2.5,11111 km,4.0,Manual,Rear,04-May,Left wheel,White,2
470,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
9252,FORD,Transit,2005,Goods wagon,No,Diesel,2.0 Turbo,170000 km,4.0,Manual,Front,02-Mar,Left wheel,White,4
15524,FORD,Transit,2008,Microbus,No,Diesel,2.2 Turbo,107000 km,4.0,Manual,Front,04-May,Left wheel,Yellow,4
10976,FORD,Focus,2012,Sedan,Yes,Petrol,2,121000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
9408,FORD,Transit,1998,Goods wagon,No,Diesel,2.5,228000 km,4.0,Manual,Rear,02-Mar,Left wheel,White,2
10976,FORD,Transit,1998,Microbus,No,Diesel,2.5,325812 km,4.0,Manual,Front,02-Mar,Left wheel,White,2
188,FORD,Fusion,2017,Sedan,Yes,Hybrid,2,78373 km,4.0,Automatic,Front,04-May,Left wheel,White,12
16621,FORD,Escape,2011,Jeep,Yes,Petrol,3,104000 km,6.0,Automatic,4x4,>5,Left wheel,Black,6
27000,FORD,Fusion,2014,Sedan,Yes,Plug-in Hybrid,2,68700 km,4.0,Variator,Front,04-May,Left wheel,Grey,8
17876,FORD,C-MAX,2014,Sedan,Yes,Plug-in Hybrid,2,163000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
10036,FORD,Fiesta,2012,Hatchback,No,Petrol,1.6,107200 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
47042,FORD,Mustang,2016,Coupe,Yes,Petrol,2.3 Turbo,80000 km,4.0,Tiptronic,Rear,02-Mar,Left wheel,Blue,8
13172,FORD,Fiesta,2012,Hatchback,No,Petrol,1.6,88000 km,4.0,Automatic,Front,04-May,Left wheel,Purple,6
11917,FORD,Transit,1996,Universal,No,Diesel,2.5,254000 km,4.0,Manual,Rear,02-Mar,Right-hand drive,White,0
4391,FORD,Transit,1991,Microbus,No,Diesel,2.5,0 km,4.0,Manual,Rear,02-Mar,Left wheel,White,1
17249,FORD,Fusion,2015,Sedan,No,Petrol,2.5,112000 km,5.0,Automatic,Front,04-May,Left wheel,White,8
18660,FORD,Fusion TITANIUM,2015,Sedan,Yes,Petrol,2.0 Turbo,111694 km,4.0,Automatic,Front,04-May,Left wheel,Pink,8
9095,FORD,Focus,2012,Hatchback,No,Petrol,2,139200 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10
21012,FORD,Fusion,2013,Sedan,No,Hybrid,2,156800 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
20385,FORD,Fusion,2014,Sedan,Yes,Petrol,2.0 Turbo,70600 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8
470,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
8467,FORD,Transit,2001,Microbus,No,Diesel,2.0 Turbo,179000 km,4.0,Manual,Front,04-May,Left wheel,Blue,2
23521,FORD,Mustang,2013,Coupe,No,Petrol,3.6,156192 km,6.0,Manual,Rear,02-Mar,Left wheel,Blue,12
157,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,339920 km,4.0,Automatic,Front,04-May,Left wheel,White,0
627,FORD,Escape,2011,Jeep,Yes,Petrol,2.5,209814 km,4.0,Automatic,4x4,04-May,Left wheel,Orange,12
23991,FORD,Fusion SE,2018,Sedan,No,Petrol,1.5 Turbo,10457 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,8
19757,FORD,C-MAX,2013,Hatchback,Yes,Hybrid,2,93450 km,4.0,Automatic,Front,04-May,Left wheel,White,10
10976,FORD,Transit,1999,Microbus,No,Diesel,2.5,241000 km,4.0,Manual,Rear,02-Mar,Left wheel,White,2
20695,FORD,Transit,2012,Goods wagon,No,Diesel,2.2 Turbo,272000 km,4.0,Manual,Front,04-May,Left wheel,White,2
17249,FORD,Transit,2007,Microbus,No,Diesel,2.4,168000 km,4.0,Manual,Rear,04-May,Left wheel,Blue,2
14426,FORD,Escape,2011,Jeep,Yes,Petrol,2.4,128000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,8
2587,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,88795 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
25716,FORD,Fusion,2012,Sedan,Yes,Hybrid,2,145814 km,4.0,Automatic,Front,04-May,Left wheel,White,0
6272,FORD,Transit,1994,Microbus,No,Diesel,2.5,111000 km,4.0,Manual,Rear,04-May,Left wheel,White,0
65024,FORD,Explorer,2013,Jeep,Yes,Petrol,3.5,46616 km,4.0,Automatic,Front,04-May,Left wheel,White,4
20071,FORD,C-MAX,2013,Hatchback,Yes,Plug-in Hybrid,2,105000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
10349,FORD,Transit,2006,Microbus,No,Diesel,2.2,171300 km,4.0,Manual,Front,04-May,Left wheel,White,2
1333,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,349288 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
314,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,130306 km,4.0,Automatic,4x4,04-May,Left wheel,Green,0
13328,FORD,Focus SEL,2011,Sedan,No,Petrol,2,139200 km,4.0,Automatic,Front,04-May,Left wheel,Red,8
10506,FORD,F150,2019,Sedan,Yes,Petrol,5,7224 km,8.0,Automatic,Front,04-May,Left wheel,Black,12
15681,FORD,Escape,2008,Jeep,Yes,Hybrid,2.3,146000 km,4.0,Variator,4x4,04-May,Left wheel,Grey,8
2300,FORD,Transit,2003,Microbus,No,Diesel,2.4 Turbo,13000 km,4.0,Manual,Rear,04-May,Left wheel,Black,4
19444,FORD,Fusion,2013,Sedan,No,Petrol,1.5 Turbo,100000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
19130,FORD,Transit,2003,Goods wagon,No,Diesel,2.5 Turbo,144325 km,4.0,Manual,Rear,04-May,Left wheel,White,2
11447,FORD,Fiesta,2013,Hatchback,Yes,Petrol,1.6,74000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12
15367,FORD,Taurus interceptor,2014,Sedan,Yes,Petrol,3.8,280000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,8
16935,FORD,Focus TITANIUM,2012,Hatchback,Yes,Petrol,2,155607 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
392,FORD,Expedition,2007,Jeep,Yes,Petrol,5.4,280429 km,8.0,Automatic,Front,04-May,Left wheel,Grey,12
12544,FORD,Transit,1999,Microbus,No,Diesel,2.4,0 km,4.0,Manual,Rear,02-Mar,Left wheel,White,0
862,FORD,Taurus,2010,Sedan,Yes,Petrol,3.5,236770 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
17562,FORD,Fusion,2010,Sedan,Yes,Hybrid,2.5,75000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
1176,FORD,Fusion,2014,Sedan,Yes,Petrol,2.5,578493 km,4.0,Automatic,Front,04-May,Left wheel,White,12
18189,FORD,Focus,2015,Hatchback,No,Petrol,2,21000 km,4.0,Manual,Front,04-May,Left wheel,Carnelian red,10
13485,FORD,Escape,2008,Jeep,Yes,Hybrid,2.3,175000 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,6
1176,FORD,Fusion,2012,Sedan,Yes,Petrol,2.5,109536 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
157,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
20385,FORD,C-MAX,2014,Universal,Yes,Hybrid,2,62000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,8
11604,FORD,Transit,2008,Microbus,No,Diesel,2.2 Turbo,89775 km,4.0,Manual,Front,02-Mar,Left wheel,Red,2
15994,FORD,Fusion,2015,Sedan,Yes,Petrol,1.5 Turbo,163711 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
13956,FORD,C-MAX PREMIUM,2012,Hatchback,Yes,Plug-in Hybrid,2,199348 km,4.0,Automatic,Front,04-May,Left wheel,Green,8
45436,FORD,Explorer,2011,Jeep,Yes,Petrol,3.5,129177 km,4.0,Automatic,Front,04-May,Left wheel,White,4
18817,FORD,Escape,2007,Jeep,Yes,Hybrid,2.3,180000 km,4.0,Variator,4x4,04-May,Left wheel,Grey,12
14113,FORD,Transit,1999,Microbus,No,Diesel,2.5 Turbo,136000 km,4.0,Manual,Rear,04-May,Left wheel,White,2
314,FORD,Transit,2011,Microbus,No,Diesel,2.4,164000 km,4.0,Manual,4x4,04-May,Left wheel,White,2
2200,FORD,Mondeo,1996,Hatchback,No,Petrol,1.8,11111 km,6.0,Manual,Front,04-May,Left wheel,White,16
29793,FORD,Fusion,2014,Sedan,Yes,Plug-in Hybrid,2,140000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
282,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,174619 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
21953,FORD,Escape,2008,Jeep,Yes,Hybrid,2.5,93000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,10
13172,FORD,Focus,2015,Hatchback,No,Petrol,2,217600 km,4.0,Automatic,Front,04-May,Left wheel,White,8
1725,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,70344 km,4.0,Automatic,Front,04-May,Left wheel,White,12
23521,FORD,Transit,2007,Microbus,No,Diesel,2.4 Turbo,245090 km,4.0,Manual,Rear,04-May,Left wheel,White,3
19444,FORD,Fusion SE,2013,Sedan,No,Hybrid,2,86427 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
5018,FORD,Transit,2000,Microbus,No,Diesel,2.5,3538 km,6.0,Manual,Rear,04-May,Left wheel,Beige,0
62057,FORD,Explorer,2014,Jeep,Yes,Petrol,3.5,49709 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
5488,FORD,Fusion,2016,Sedan,Yes,Petrol,1.5,70566 km,4.0,Automatic,Front,04-May,Left wheel,White,12
17249,FORD,Transit,2007,Microbus,No,Diesel,2.4,165000 km,4.0,Manual,Rear,04-May,Left wheel,Blue,2
44228,FORD,Mustang,2011,Coupe,Yes,Petrol,2.3,99971 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
16621,FORD,Transit,2004,Microbus,No,Diesel,2.4 Turbo,180000 km,4.0,Manual,Rear,04-May,Left wheel,White,2
12544,FORD,Transit Connect,2009,Goods wagon,No,Diesel,1.8 Turbo,20462 km,4.0,Manual,Front,04-May,Left wheel,White,4
1803,FORD,Fusion,2014,Sedan,Yes,Petrol,2.5,83213 km,4.0,Automatic,Front,04-May,Left wheel,Orange,12
18817,FORD,Transit,1997,Microbus,No,Diesel,2.0 Turbo,204000 km,4.0,Manual,Rear,02-Mar,Left wheel,White,2
21796,FORD,Fusion,2017,Sedan,No,Hybrid,2,18839 km,4.0,Automatic,Front,04-May,Left wheel,Red,8
17500,FORD,Escape მერკური მერინერი,2008,Jeep,No,Hybrid,2.3,186254 km,4.0,Variator,4x4,04-May,Left wheel,Sky blue,4
18189,FORD,Transit,2007,Microbus,No,Diesel,2.2,214000 km,4.0,Manual,Front,04-May,Left wheel,Blue,2
12700,FORD,Transit,2002,Microbus,No,Diesel,2.4,250000 km,4.0,Manual,Rear,02-Mar,Left wheel,White,4
21950,FORD,Fusion,2012,Sedan,Yes,Hybrid,2,272000 km,4.0,Variator,Front,04-May,Left wheel,White,12
11290,FORD,Transit,2000,Goods wagon,No,Diesel,2.5 Turbo,270000 km,4.0,Manual,Rear,>5,Left wheel,Orange,1
706,FORD,Fusion,2012,Sedan,Yes,Petrol,3,149822 km,6.0,Automatic,Front,04-May,Left wheel,Blue,12
14897,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,188800 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,10
22580,FORD,Fusion,2013,Sedan,No,Hybrid,2,155000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
18817,FORD,Fusion,2013,Sedan,Yes,Petrol,2.5,49016 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
40424,FORD,Explorer,2016,Minivan,Yes,Petrol,3.5,97000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
21950,FORD,Transit,2011,Goods wagon,No,Diesel,2.4 Turbo,125000 km,4.0,Manual,4x4,04-May,Left wheel,White,2
470,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,115893 km,4.0,Automatic,Front,04-May,Left wheel,White,0
10500,FORD,Transit,1997,Goods wagon,No,Diesel,2.5 Turbo,11111 km,4.0,Manual,Rear,04-May,Left wheel,White,4
2666,FORD,Fusion,2016,Sedan,Yes,Hybrid,2,194974 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
5018,FORD,Fusion,2016,Sedan,Yes,Petrol,2,93354 km,4.0,Automatic,Front,04-May,Left wheel,White,12
17249,FORD,Fusion,2012,Universal,Yes,Petrol,2.0 Turbo,156800 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,8
17405,FORD,Focus ST,2014,Hatchback,Yes,Petrol,2.0 Turbo,62418 km,4.0,Manual,Front,04-May,Left wheel,Yellow,8
4077,FORD,Explorer,2013,Jeep,Yes,Petrol,3.5,122128 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
2666,FORD,Fusion,2016,Sedan,Yes,Hybrid,2,194974 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
627,FORD,Fusion,2017,Sedan,Yes,Hybrid,2,40157 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
12231,FORD,Transit Connect,2010,Goods wagon,No,Diesel,1.8 Turbo,208000 km,4.0,Manual,Front,04-May,Left wheel,Orange,2
8467,FORD,Transit,1997,Microbus,No,Diesel,2.5,250000 km,6.0,Manual,Rear,02-Mar,Left wheel,White,1
1333,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,154850 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
7840,FORD,Transit,2003,Microbus,No,Diesel,2,330000 km,4.0,Manual,Front,04-May,Left wheel,White,0
784,FORD,Escape,2012,Jeep,Yes,Hybrid,2.5,95349 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
282,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
14113,FORD,Transit,2010,Microbus,No,Petrol,3,185000 km,6.0,Tiptronic,Rear,04-May,Right-hand drive,Green,11
22266,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6 Turbo,85500 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
15681,FORD,Escape,2009,Jeep,No,Hybrid,2.5,99000 km,4.0,Automatic,Front,04-May,Left wheel,White,7
17562,FORD,Escape,2008,Jeep,Yes,Hybrid,2.3,240000 km,4.0,Automatic,4x4,04-May,Left wheel,Black,4
282,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
19601,FORD,Escape,2016,Jeep,Yes,Petrol,1.5 Turbo,108295 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
26701,FORD,Taurus,2013,Sedan,Yes,Petrol,3.5,110439 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
16308,FORD,Transit,2008,Microbus,No,Diesel,2.2,180000 km,4.0,Manual,Front,04-May,Left wheel,White,2
4704,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,148709 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
13485,FORD,Focus,2013,Hatchback,No,Petrol,2,148000 km,4.0,Automatic,Front,04-May,Left wheel,Red,5
21639,FORD,Transit,2008,Microbus,No,Diesel,2.4 Turbo,176890 km,4.0,Manual,Rear,04-May,Left wheel,Blue,2
17249,FORD,Focus,2013,Hatchback,Yes,Petrol,2,152000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
862,FORD,Fusion,2015,Sedan,Yes,Petrol,2.5,182302 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
10036,FORD,Transit,1997,Microbus,Yes,Diesel,2.5 Turbo,280000 km,2.0,Manual,Rear,02-Mar,Left wheel,White,2
19444,FORD,Fusion,2013,Sedan,No,Petrol,1.5 Turbo,100000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
8154,FORD,Focus,2012,Sedan,No,Petrol,2,111284 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
8781,FORD,Fusion,2016,Sedan,Yes,Hybrid,2,158699 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
15367,FORD,Fusion,2009,Sedan,Yes,Petrol,2.5,312000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6
6586,FORD,Focus,2006,Universal,No,Diesel,2.0 Turbo,280000 km,4.0,Manual,Front,04-May,Left wheel,Grey,6
282,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
1019,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
862,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
18817,FORD,Fusion,2014,Sedan,Yes,Petrol,2,151846 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
19444,FORD,Fusion,2013,Sedan,No,Petrol,1.5 Turbo,100000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
21012,FORD,C-MAX,2015,Sedan,No,Hybrid,2,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
19444,FORD,C-MAX,2013,Sedan,Yes,Hybrid,2,101345 km,4.0,Variator,Front,04-May,Left wheel,Black,12
200,FORD,Transit პერეგაროტკა,1996,Microbus,Yes,Diesel,2.5,200000 km,4.0,Manual,Rear,>5,Left wheel,White,0
18817,FORD,Fusion,2014,Sedan,No,Petrol,1.5 Turbo,68800 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
4704,FORD,Mustang,1986,Coupe,No,Petrol,3.8,12000 km,6.0,Automatic,Rear,02-Mar,Left wheel,White,0
862,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
392,FORD,Fusion,2017,Sedan,Yes,Hybrid,2,89758 km,4.0,Automatic,Front,04-May,Left wheel,White,0
13015,FORD,Escape,2019,Sedan,Yes,Petrol,1.5,4309 km,4.0,Automatic,Front,04-May,Left wheel,White,12
12544,FORD,Transit,2000,Microbus,No,Diesel,2.4 Turbo,0 km,4.0,Manual,Rear,>5,Left wheel,White,2
10976,FORD,Transit,1997,Microbus,No,Diesel,2.5 Turbo,200000 km,4.0,Manual,Rear,04-May,Left wheel,White,2
13015,FORD,Fusion,2013,Sedan,No,Petrol,2,91779 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
4000,FORD,Transit,1991,Microbus,No,Diesel,2.5,4911 km,4.0,Manual,Rear,04-May,Left wheel,Orange,1
17876,FORD,C-MAX,2013,Hatchback,No,Hybrid,2,160000 km,4.0,Variator,Front,04-May,Left wheel,Grey,10
20777,FORD,Escape,2009,Jeep,Yes,Petrol,2.5,77872 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
282,FORD,Taurus,2012,Sedan,Yes,Petrol,3.5,130544 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
10976,FORD,S-max,2007,Universal,Yes,Diesel,2.0 Turbo,216000 km,4.0,Manual,Front,04-May,Left wheel,Blue,8
2666,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,100747 km,4.0,Automatic,Front,04-May,Left wheel,Green,0
549,FORD,Fiesta,2017,Hatchback,Yes,Petrol,1.6,96088 km,4.0,Automatic,Front,04-May,Left wheel,White,12
3920,FORD,Fusion,2013,Sedan,Yes,Petrol,2.5,90672 km,4.0,Automatic,Front,04-May,Left wheel,White,12
392,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
7840,FORD,F150,2018,Sedan,Yes,Petrol,2.7,2792 km,6.0,Automatic,Rear,04-May,Left wheel,White,12
941,FORD,B-MAX,2005,Jeep,Yes,Petrol,3,264666 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
12231,FORD,Transit,1999,Microbus,No,Diesel,2.5 Turbo,400000 km,4.0,Manual,Rear,04-May,Left wheel,Blue,2
10976,FORD,Fusion,2013,Sedan,Yes,Petrol,2.0 Turbo,160000 km,4.0,Tiptronic,Front,04-May,Left wheel,Brown,8
22580,FORD,Escape,2010,Jeep,No,Hybrid,2.5,150000 km,4.0,Variator,4x4,04-May,Left wheel,White,12
17249,FORD,Escape Hybrid,2008,Jeep,No,Hybrid,2.3,147000 km,4.0,Variator,4x4,04-May,Left wheel,White,8
13485,FORD,Fusion,2015,Sedan,No,Petrol,2.5,122395 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
16935,FORD,Fusion,2013,Sedan,No,Petrol,1.6 Turbo,83000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8
18817,FORD,Transit,2003,Microbus,No,Diesel,2.4 Turbo,2147483647 km,4.0,Manual,Front,02-Mar,Left wheel,White,2
19757,FORD,Focus Titanium,2016,Hatchback,Yes,Petrol,2,30000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12
20385,FORD,Escape,2013,Jeep,Yes,Petrol,2.0 Turbo,111000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,10
51746,FORD,Transit,2014,Microbus,No,Diesel,2.2 Turbo,135000 km,4.0,Manual,Rear,04-May,Left wheel,White,2
11917,FORD,Transit,2011,Microbus,No,Petrol,1.3,148000 km,4.0,Manual,Front,04-May,Left wheel,White,8
392,FORD,Escape,2013,Jeep,Yes,Petrol,2,69813 km,4.0,Automatic,Front,04-May,Left wheel,Green,12
11604,FORD,Transit,2002,Microbus,No,Diesel,2.0 Turbo,190000 km,4.0,Manual,Front,04-May,Left wheel,Silver,1
16935,FORD,Fusion,2015,Sedan,Yes,Petrol,2,71454 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
3607,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,168966 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
7370,FORD,Maverick,1995,Jeep,No,CNG,2.4,239000 km,4.0,Manual,4x4,04-May,Left wheel,Carnelian red,2
3607,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,168966 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
15367,FORD,Fusion,2015,Sedan,No,Hybrid,2,100747 km,4.0,Automatic,Front,04-May,Left wheel,Green,0
24148,FORD,Escape,2013,Jeep,Yes,Petrol,1.6 Turbo,97396 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12
784,FORD,Fusion,2010,Sedan,Yes,Petrol,2.5,178330 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
8781,FORD,Transit,1999,Microbus,No,CNG,4,0 km,8.0,Manual,Rear,02-Mar,Left wheel,Blue,0
13172,FORD,Transit,2003,Goods wagon,No,Diesel,2,266000 km,4.0,Manual,Front,02-Mar,Left wheel,Silver,0
11917,FORD,Transit,2008,Universal,No,Diesel,2.2 Turbo,172323 km,4.0,Manual,Front,04-May,Left wheel,White,2
500,FORD,Transit,1998,Microbus,No,Diesel,2.5,760000 km,4.0,Manual,Rear,04-May,Left wheel,White,2
17249,FORD,Transit,2011,Microbus,No,Diesel,2.2 Turbo,160000 km,4.0,Manual,Front,04-May,Left wheel,Yellow,1
80,FORD,Fusion,2017,Sedan,No,Hybrid,2,40000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
10500,FORD,Fiesta,2010,Sedan,No,Petrol,1.6,11111 km,2.0,Automatic,Front,04-May,Left wheel,White,6
10976,FORD,Transit,1995,Microbus,No,Diesel,2.5,200000 km,4.0,Manual,Rear,>5,Left wheel,White,2
1725,FORD,Focus,2017,Sedan,Yes,Petrol,2,105157 km,4.0,Automatic,Front,04-May,Left wheel,White,12
38574,FORD,Fusion,2016,Sedan,Yes,Plug-in Hybrid,2,59200 km,4.0,Tiptronic,Front,04-May,Left wheel,White,10
314,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,130306 km,4.0,Automatic,4x4,04-May,Left wheel,Green,0
7840,FORD,Transit,2001,Microbus,No,Diesel,2.0 Turbo,230000 km,4.0,Manual,Front,02-Mar,Left wheel,White,0
11604,FORD,Escape,2011,Jeep,Yes,Petrol,3,145000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,6
470,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
11290,FORD,Focus,2015,Sedan,No,Petrol,2,100000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
14113,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,27700 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
15681,FORD,Transit Connect,2012,Goods wagon,No,Diesel,1.8 Turbo,23000 km,4.0,Manual,Front,02-Mar,Left wheel,White,4
17249,FORD,Transit 2.4,2006,Microbus,No,Diesel,2.4,190000 km,5.0,Manual,Rear,02-Mar,Left wheel,White,5
314,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,91760 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
15681,FORD,Transit,2014,Microbus,No,Diesel,2.2 Turbo,168000 km,4.0,Manual,Front,02-Mar,Left wheel,White,0
12858,FORD,Focus SE,2015,Sedan,No,Petrol,2,91200 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,10
85553,FORD,Explorer,2017,Jeep,Yes,Petrol,2.3,100567 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
2587,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,88795 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
51965,FORD,Taurus,2015,Sedan,Yes,Petrol,3.5,56476 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
10976,FORD,Transit,2008,Goods wagon,Yes,Diesel,2.2 Turbo,220000 km,4.0,Manual,Front,04-May,Left wheel,Blue,6
188,FORD,Escape,2008,Sedan,Yes,Hybrid,0.4,209843 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
784,FORD,Escape,2012,Jeep,Yes,Hybrid,2.5,95349 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
16935,FORD,Fusion,2015,Sedan,Yes,Petrol,2,71454 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
12544,FORD,Focus,2014,Sedan,No,Petrol,2,87000 km,4.0,Automatic,Front,04-May,Left wheel,Golden,16
314,FORD,Fusion,2011,Sedan,Yes,Petrol,2.5,325917 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
2038,FORD,Fusion,2011,Sedan,Yes,Petrol,2.5,174899 km,4.0,Automatic,Front,04-May,Left wheel,White,12
20385,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,272000 km,4.0,Automatic,Front,04-May,Left wheel,White,6
9408,FORD,Transit Connect,2011,Goods wagon,No,Diesel,1.8 Turbo,219123 km,4.0,Manual,Front,04-May,Left wheel,Silver,8
20500,FORD,Fusion Bybrid,2013,Sedan,Yes,Hybrid,2,131089 km,4.0,Automatic,Front,04-May,Left wheel,White,12
